CMS Certification Number (CCN);Facility Name;Address Line 1;Address Line 2;City;State;Zip Code;County Name;CMS Region;Measure Code;Score;Footnote;Start Date;End Date
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_018_02_DTC_RS_RATE_2_5;27.17;;10/01/2017;09/30/2019
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_018_02_DTC_RS_RATE_97_5;35.77;;10/01/2017;09/30/2019
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_018_02_DTC_VOLUME;314;;10/01/2017;09/30/2019
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_019_01_MSPB_NUMB;265;;10/01/2017;09/30/2019
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_019_01_MSPB_SCORE;0.99;;10/01/2017;09/30/2019
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_020_01_DENOMINATOR;327;;07/01/2020;03/31/2021
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_020_01_NUMERATOR;327;;07/01/2020;03/31/2021
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_020_01_OBS_RATE;100;;07/01/2020;03/31/2021
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_021_01_ADJ_RATE;3.1;;07/01/2020;03/31/2021
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_021_01_DENOMINATOR;300;;07/01/2020;03/31/2021
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_021_01_NUMERATOR;7;;07/01/2020;03/31/2021
422004;SPARTANBURG HOSP FOR RESTORATIVE CARE;389 SERPENTINE DR;;SPARTANBURG;SC;29303;Spartanburg;4;L_021_01_OBS_RATE;2.3;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_006_01_CI_LOWER;0.812;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_006_01_CI_UPPER;2.433;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_006_01_COMP_PERF;No Different than the National Benchmark;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_006_01_DOPC_DAYS;3907;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_006_01_ELIGCASES;8.908;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_006_01_NUMERATOR;13;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_006_01_SIR;1.459;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_007_01_CI_LOWER;0.562;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_007_01_CI_UPPER;1.763;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_007_01_COMP_PERF;No Different than the National Benchmark;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_007_01_DOPC_DAYS;8161;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_007_01_ELIGCASES;11.573;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_007_01_NUMERATOR;12;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_007_01_SIR;1.037;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_009_02_DENOMINATOR;293;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_009_02_NUMERATOR;293;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_009_02_OBS_RATE;100;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_010_02_DENOMINATOR;293;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_010_02_NUMERATOR;293;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_010_02_OBS_RATE;100;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_011_04_ADJ_CHG_MOBL_SCORE;8.6;;04/01/2019;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_011_04_DENOMINATOR;59;;04/01/2019;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_011_04_OBS_CHG_MOBL_SCORE;7.6;;04/01/2019;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_012_01_DENOMINATOR;293;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_012_01_NUMERATOR;0;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_012_01_OBS_RATE;0;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_014_01_CI_LOWER;0.355;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_014_01_CI_UPPER;1.115;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_014_01_COMP_PERF;No Different than the National Benchmark;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_014_01_DOPC_DAYS;16537;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_014_01_ELIGCASES;18.292;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_014_01_NUMERATOR;12;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_014_01_SIR;0.656;;01/01/2019;12/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_015_01_DENOMINATOR;359;;10/01/2018;03/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_015_01_NUMERATOR;331;;10/01/2018;03/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_015_01_OBS_RATE;92.2;;10/01/2018;03/31/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_017_01_PPR_PD_COMP_PERF;No Different than the National Rate;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_017_01_PPR_PD_OBS;11.14;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_017_01_PPR_PD_OBS_READM;38;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_017_01_PPR_PD_RSRR;14.21;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_017_01_PPR_PD_RSRR_2_5;11.5;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_017_01_PPR_PD_RSRR_97_5;17.38;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_017_01_PPR_PD_VOLUME;341;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_018_02_DTC_COMP_PERF;Worse than the National Rate;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_018_02_DTC_NUMBER;61;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_018_02_DTC_OBS_RATE;14.77;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_018_02_DTC_RS_RATE;15.6;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_018_02_DTC_RS_RATE_2_5;12.63;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_018_02_DTC_RS_RATE_97_5;18.84;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_018_02_DTC_VOLUME;413;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_019_01_MSPB_NUMB;352;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_019_01_MSPB_SCORE;0.95;;10/01/2017;09/30/2019
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_020_01_DENOMINATOR;293;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_020_01_NUMERATOR;275;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_020_01_OBS_RATE;93.9;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_021_01_ADJ_RATE;3.2;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_021_01_DENOMINATOR;257;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_021_01_NUMERATOR;9;;07/01/2020;03/31/2021
422005;VIBRA HOSPITAL OF CHARLESTON;1200 HOSPITAL DRIVE;;MOUNT PLEASANT;SC;29464;Charleston;4;L_021_01_OBS_RATE;3.5;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_006_01_CI_LOWER;0.859;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_006_01_CI_UPPER;4.41;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_006_01_COMP_PERF;No Different than the National Benchmark;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_006_01_DOPC_DAYS;1707;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_006_01_ELIGCASES;2.83;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_006_01_NUMERATOR;6;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_006_01_SIR;2.12;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_007_01_CI_LOWER;0.317;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_007_01_CI_UPPER;2.406;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_007_01_COMP_PERF;No Different than the National Benchmark;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_007_01_DOPC_DAYS;3625;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_007_01_ELIGCASES;4.01;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_007_01_NUMERATOR;4;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_007_01_SIR;0.998;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_009_02_DENOMINATOR;183;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_009_02_NUMERATOR;183;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_009_02_OBS_RATE;100;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_010_02_DENOMINATOR;183;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_010_02_NUMERATOR;183;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_010_02_OBS_RATE;100;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_011_04_ADJ_CHG_MOBL_SCORE;5.5;;04/01/2019;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_011_04_DENOMINATOR;73;;04/01/2019;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_011_04_OBS_CHG_MOBL_SCORE;5.8;;04/01/2019;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_012_01_DENOMINATOR;183;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_012_01_NUMERATOR;0;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_012_01_OBS_RATE;0;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_014_01_CI_LOWER;0.006;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_014_01_CI_UPPER;0.561;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_014_01_COMP_PERF;Better than the National Benchmark;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_014_01_DOPC_DAYS;8403;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_014_01_ELIGCASES;8.794;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_014_01_NUMERATOR;1;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_014_01_SIR;0.114;;01/01/2019;12/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_015_01_DENOMINATOR;129;;10/01/2018;03/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_015_01_NUMERATOR;128;;10/01/2018;03/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_015_01_OBS_RATE;99.2;;10/01/2018;03/31/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_017_01_PPR_PD_COMP_PERF;No Different than the National Rate;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_017_01_PPR_PD_OBS;13.5;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_017_01_PPR_PD_OBS_READM;22;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_017_01_PPR_PD_RSRR;14.97;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_017_01_PPR_PD_RSRR_2_5;12.01;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_017_01_PPR_PD_RSRR_97_5;18.49;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_017_01_PPR_PD_VOLUME;163;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_018_02_DTC_COMP_PERF;No Different than the National Rate;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_018_02_DTC_NUMBER;33;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_018_02_DTC_OBS_RATE;17.84;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_018_02_DTC_RS_RATE;25.32;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_018_02_DTC_RS_RATE_2_5;18.52;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_018_02_DTC_RS_RATE_97_5;32.69;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_018_02_DTC_VOLUME;185;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_019_01_MSPB_NUMB;152;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_019_01_MSPB_SCORE;0.89;;10/01/2017;09/30/2019
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_020_01_DENOMINATOR;183;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_020_01_NUMERATOR;176;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_020_01_OBS_RATE;96.2;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_021_01_ADJ_RATE;6.4;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_021_01_DENOMINATOR;154;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_021_01_NUMERATOR;10;;07/01/2020;03/31/2021
422006;CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST;1330 TAYLOR AT MARION STREET;;COLUMBIA;SC;29201;Richland;4;L_021_01_OBS_RATE;6.5;;07/01/2020;03/31/2021
422007;REGENCY HOSPITAL OF FLORENCE;121 EAST CEDAR ST, 4TH FL;;FLORENCE;SC;29501;Florence;4;L_006_01_CI_LOWER;0.011;;01/01/2019;12/31/2019
